speech,labels
"[1.23777275e-03 2.70707509e-03 3.62258079e-03 6.12065103e-03
 1.52617013e-02 6.49758756e-01 3.33676291e+00 9.40986156e+00
 1.10879402e+01 1.25689287e+01 3.59759569e+00 2.49557877e+00
 8.76827908e+00 2.16722946e+01 2.59056950e+01 3.36861920e+00
 7.94628084e-01 7.27554440e-01 8.32992911e-01 2.70134926e+00
 1.01478004e+00 5.35831988e-01 2.35804901e-01 4.50569212e-01
 7.52962112e-01 8.04605544e-01 1.50667107e+00 2.45745206e+00
 7.82765746e-01 7.71050990e-01 4.58999395e-01 5.01777112e-01
 1.72933429e-01 1.96276009e-01 3.63916010e-01 5.00200272e-01
 1.04966402e+00 2.01804852e+00 2.13619971e+00 3.06596589e+00
 1.93030310e+00 6.94373727e-01 4.64819908e-01 5.47143996e-01
 8.02046418e-01 8.77304077e-01 1.34965277e+00 1.44011450e+00
 6.69201553e-01 5.11033058e-01 3.23006421e-01 7.71298856e-02
 2.21268564e-01 2.49186203e-01 1.23142138e-01 7.54562020e-02
 1.00392707e-01 5.34657650e-02 1.26328589e-02 2.26782747e-02
 1.71304464e-01 9.80772600e-02 8.12786594e-02 9.82771888e-02
 1.20014168e-01 9.66640487e-02 8.55234116e-02 9.18895081e-02
 7.94374496e-02 8.92794207e-02 9.22879726e-02 7.74156898e-02
 1.07164338e-01 3.97920161e-02 7.64578814e-03 1.01891728e-02
 1.11798681e-02 5.78284264e-03 3.65190161e-03 8.88291560e-03
 5.44878561e-03 3.94215016e-03 1.19049139e-02 6.36884049e-02
 1.56832710e-01 1.77017882e-01 1.14924982e-01 1.41372040e-01
 4.36456986e-02 4.20033708e-02 5.57368584e-02 4.11175229e-02
 1.86811164e-02 6.34356728e-03 2.07001902e-03 7.08893931e-04
 1.70035788e-03 2.85367272e-03 5.48755610e-03 1.47597687e-02
 1.34937046e-02 3.54153174e-03 6.86566718e-03 3.44063900e-03
 8.30897130e-03 1.20453322e-02 1.53050339e-02 9.00987070e-03
 3.08694085e-03 2.35723169e-03 8.50156939e-04 1.30335218e-03
 2.00428162e-03 1.05022395e-03 3.90663103e-04 6.42595522e-04
 8.09664256e-04 5.78261795e-04 4.30964486e-04 7.65276956e-04
 1.25583855e-03 1.83752127e-04 1.75680689e-04 4.61424206e-04
 4.10988607e-04 6.90623419e-04 3.84477666e-04 2.00820541e-05]",surprised
"[2.02788855e-03 4.45490377e-03 4.51620482e-03 5.87409735e-03
 2.04096213e-02 2.23841950e-01 1.64160001e+00 1.24337940e+01
 1.91149044e+01 9.63498402e+00 1.27430172e+01 1.39660521e+01
 1.13703499e+01 1.39689512e+01 1.56190042e+01 9.57815838e+00
 9.06238270e+00 9.86178589e+00 6.04452085e+00 8.37162018e+00
 9.26266479e+00 5.77643204e+00 3.19358945e+00 9.99145329e-01
 1.36832714e+00 1.34625292e+00 3.26188087e+00 6.50121260e+00
 2.86634588e+00 1.46409345e+00 1.39369321e+00 2.36147213e+00
 2.33522940e+00 1.85466111e+00 1.57774317e+00 2.21793747e+00
 6.09236097e+00 1.31913366e+01 1.56476221e+01 1.41087732e+01
 1.06273632e+01 6.30550098e+00 4.30095434e+00 4.65694284e+00
 7.62182570e+00 3.66506386e+00 3.02262306e+00 2.25231457e+00
 1.10948062e+00 6.76422298e-01 3.30210179e-01 1.21332310e-01
 6.01407647e-01 9.89971101e-01 7.40177870e-01 3.70981246e-01
 5.39392948e-01 6.57305598e-01 3.63729089e-01 9.67431515e-02
 1.70249730e-01 3.60738516e-01 2.62662739e-01 3.04136664e-01
 3.51002693e-01 2.95853257e-01 3.23654443e-01 4.69262272e-01
 3.98729920e-01 1.83767408e-01 2.20823705e-01 2.89214045e-01
 2.52028376e-01 4.62194867e-02 1.08703552e-02 8.28857813e-03
 7.97059536e-02 7.02476129e-02 5.78376502e-02 9.23090354e-02
 7.79443085e-02 1.18866421e-01 1.41674682e-01 1.05226181e-01
 6.52498826e-02 7.30204806e-02 9.14805308e-02 1.15264393e-01
 1.15413025e-01 1.75877795e-01 1.87716201e-01 1.08120069e-01
 1.76841971e-02 1.78473275e-02 4.66223527e-03 2.34916830e-03
 1.93201867e-03 1.97949493e-03 2.77678762e-03 5.85892936e-03
 1.08164418e-02 1.13199139e-02 1.47006977e-02 7.06573483e-03
 5.59557788e-03 1.40136592e-02 2.23715827e-02 5.30020185e-02
 3.10441069e-02 1.53810754e-02 1.10228751e-02 1.07143484e-02
 1.41848056e-02 1.48144532e-02 1.18111037e-02 2.67349416e-03
 2.43118242e-03 2.48348317e-03 6.55248296e-03 5.93259092e-03
 5.75097837e-03 3.33672017e-03 2.88156327e-03 3.89235257e-03
 4.07404127e-03 3.40485596e-03 1.30926503e-03 6.57939599e-05]",surprised
"[ 0.0250503   0.03102697  0.0361765   0.03012361  0.03361125  0.1763231
  0.80339108  2.17495026 15.61003894  9.71230997 20.45634162 15.71982591
  4.52085963  1.44865539  1.64040961  0.41974935  0.67849466  0.63058265
  0.11515052  0.30316255  0.33343996  0.20503978  0.33603977  1.15892981
  2.50255647  3.46726221  4.70053278  2.71879271  0.44292891  0.85991742
  0.25353238  0.06450788  0.04675416  0.0664917   1.02080501  2.43980656
 10.29432638  4.22507695  0.63335108  0.30175107  0.1635846   0.1164445
  1.67106488  5.21392836  5.35371149  1.94408145  0.37665894  0.43878797
  0.6669888   1.65474735  1.50980153  0.85445967  0.14473084  0.04636213
  0.12410506  0.15565625  0.05389391  0.03594451  0.06361904  0.04768456
  0.23065599  0.82746057  1.96463668  0.44278435  0.21858068  0.3474298
  0.12146277  0.05609857  0.0828651   0.3256989   0.08850893  0.04321231
  0.05907488  0.12261949  0.03971897  0.06483859  0.08280592  0.04108724
  0.05741992  0.06170057  0.08274564  0.13811907  0.20419551  0.12494039
  0.09728723  0.10349149  0.07247157  0.06427377  0.06795573  0.04630019
  0.04363011  0.04259392  0.03599102  0.04035713  0.028813    0.02694582
  0.03264177  0.03325298  0.03545485  0.0375109   0.03938999  0.02982171
  0.03204519  0.03453795  0.03501259  0.0349497   0.03605677  0.0308149
  0.02664239  0.03371509  0.03438749  0.03104622  0.03367122  0.03242708
  0.03198862  0.03209779  0.02817178  0.03003563  0.02813511  0.03090444
  0.03118073  0.02901978  0.03003869  0.0308945   0.03056156  0.03232492
  0.03012045  0.03094432]",happiness
"[ 0.04816141  0.05825844  0.06058299  0.05148287  0.07932978  0.19688256
  1.66785721  9.86872212 15.50024518  8.08428322  9.99023361 12.0298364
 24.13237927  5.78973943  2.51117067  3.86515995  5.14261864  1.61955775
  0.62002005  1.15628858  5.27772337  5.46844744  0.86474007  1.16309882
  1.68974023  7.67393526  8.72471071 10.45655828  2.19744342  0.62790046
  0.20303542  0.23406255  0.30944847  1.55096698 10.31106487 11.8886059
  2.29774085  1.31429137  1.0068154   1.05314973  0.66613093  3.61447222
  4.54315473  1.59203392  0.93268929  5.85595134  2.17992592  0.67401803
  0.89177393  1.21981709  0.33764916  0.53123466  0.34163068  0.83812478
  2.52926096  1.26756673  0.24899434  0.63188614  1.17958803  0.60973808
  1.03116639  1.34027404  0.67780123  0.76323367  1.04248921  1.89638781
  0.67578546  0.28478996  0.24627549  0.1780372   0.27290944  0.22644972
  0.10695794  0.08900115  0.10781927  0.2156317   0.19278581  0.28937462
  0.22218935  0.15802142  0.4140174   0.19636506  0.12219994  0.15480792
  0.17937476  0.10221936  0.1286634   0.19207569  0.15882644  0.21070976
  0.2040176   0.19244231  0.11997827  0.06776605  0.07034521  0.06143282
  0.05553651  0.05491257  0.04797823  0.06224817  0.06193886  0.05475483
  0.05463321  0.0590573   0.05819637  0.0641017   0.06806784  0.0564875
  0.05851497  0.05846906  0.0596076   0.06313017  0.05834016  0.05365308
  0.05227872  0.04991321  0.05072877  0.05074074  0.0507935   0.04802269
  0.05915278  0.05212058  0.05256018  0.05674961  0.04845459  0.04898151
  0.04838138  0.0491082 ]",happiness
"[1.77836703e-02 1.51688241e-02 1.72637477e-02 2.14394031e-02
 3.30661211e-02 8.43713185e-02 2.45304730e+00 1.04427427e+01
 1.97936592e+01 2.28816665e+01 1.31874508e+01 2.45404862e+00
 1.18472241e-01 2.76197106e-01 4.08968794e-01 1.26451889e-01
 3.06470153e-01 1.33775721e-01 1.66259232e-01 1.56610002e-01
 1.78590150e-01 3.81790185e-01 1.11712700e-01 6.13272829e-02
 2.27624301e-01 2.45962087e-01 1.43395849e-01 8.33176487e-02
 1.16749884e-01 9.90486561e-02 2.52437108e-02 2.16988835e-02
 5.05662315e-02 1.16000854e-01 2.37310312e-01 9.28132393e-01
 2.77454622e+00 1.09986368e+00 4.02371721e-01 4.88387083e-01
 2.88857147e-01 2.08287185e-01 1.05937599e+00 9.50898395e-01
 1.91764724e-01 8.11344135e-02 6.84814328e-02 5.71366198e-02
 8.04987773e-02 2.14164562e-01 1.36204234e-01 4.04815009e-02
 3.43471774e-02 4.54411532e-02 7.88260033e-02 6.57670463e-02
 2.18792288e-02 3.27702334e-02 3.86251050e-02 3.76358454e-02
 2.72079085e-02 2.79232282e-02 3.82054718e-02 3.91808216e-02
 5.30356458e-02 4.73577295e-02 3.16403842e-02 3.04295433e-02
 3.15206875e-02 2.91252612e-02 3.06327412e-02 3.05021592e-02
 2.12650523e-02 1.89159247e-02 1.83115453e-02 1.66011315e-02
 3.21283424e-02 1.04834548e-01 1.47045213e-01 9.43002461e-02
 8.62743630e-02 8.18070862e-02 9.10210468e-02 1.89644664e-01
 2.33717270e-01 1.10118602e-01 5.15877489e-02 5.37439234e-02
 3.53782736e-02 3.08805688e-02 2.76042294e-02 3.16814543e-02
 4.15628179e-02 4.24773032e-02 4.53131434e-02 3.90214276e-02
 3.03309627e-02 2.41709449e-02 1.94498996e-02 3.11162195e-02
 5.79449847e-02 3.69876765e-02 1.95319672e-02 2.17821286e-02
 4.36135221e-02 6.09399693e-02 2.89247851e-02 2.08321166e-02
 2.04410983e-02 2.36281153e-02 2.12469602e-02 2.04559318e-02
 2.15117656e-02 2.18853740e-02 2.09868085e-02 1.91635207e-02
 1.78834148e-02 1.80926085e-02 2.04509544e-02 1.96194080e-02
 1.92733164e-02 2.03474962e-02 1.89413170e-02 1.86940564e-02
 1.97462884e-02 1.99706033e-02 1.88205109e-02 1.78938208e-02]",sadness
"[6.31618552e-03 8.69273060e-03 8.50116750e-03 1.39416978e-02
 1.91927042e-02 2.48276737e-02 5.22024906e-01 7.44915702e+00
 6.52175483e+00 2.94452809e-01 3.12060126e-02 3.11469869e-02
 3.27284115e-02 2.29921699e-01 2.68966049e-01 8.84942446e-01
 2.26510272e+00 3.17614524e-01 2.64728776e-02 1.55593398e-02
 1.25771957e-02 1.03604778e-02 9.29641456e-03 4.55195628e-02
 4.43847311e-01 2.22128990e-01 1.54842522e-01 3.18171335e-02
 1.32966837e-02 1.32176802e-02 9.73728197e-03 2.90141701e-02
 1.32439639e+00 1.42697154e+00 6.81747028e-02 2.25524100e-02
 3.76683868e-02 5.11929626e-02 1.07649661e-01 1.84857776e-01
 3.27413104e+00 3.73225311e+00 3.85427105e-01 4.55768289e-02
 3.55802218e-02 3.67954429e-02 3.40493950e-02 4.87620334e-01
 6.37078419e-01 2.02170674e-01 5.96648484e-02 1.19762450e-02
 1.24022567e-02 8.13406979e-02 5.31183378e-02 1.19725929e-02
 1.29159022e-02 1.44669589e-02 2.35443174e-02 1.69894127e-02
 2.82428191e-02 2.32356642e-02 2.43418825e-02 3.03491662e-02
 2.94169657e-02 3.46186346e-02 3.56970923e-02 4.53943546e-02
 4.04082867e-02 2.52426630e-02 3.08678473e-02 2.83924403e-02
 2.33951022e-02 1.80399013e-02 1.13861645e-02 1.12266931e-02
 3.10907776e-02 4.29078969e-02 2.00416835e-02 2.70288782e-02
 3.30646995e-02 1.30013905e-02 1.69380426e-02 1.60197279e-02
 1.47141940e-02 2.00065857e-02 1.94245809e-02 2.70064595e-02
 2.33622198e-02 3.03968383e-02 2.78482171e-02 3.06223481e-02
 1.79579608e-02 1.12055437e-02 9.70666492e-03 8.97646400e-03
 8.13248706e-03 9.12726083e-03 9.99271771e-03 1.09787536e-02
 1.74781074e-02 3.74414596e-02 3.68368143e-02 2.76722076e-02
 1.64313378e-02 1.67485613e-02 1.98134109e-02 1.58450963e-02
 1.13009176e-02 2.39577867e-02 4.27489676e-02 3.67126649e-02
 1.20800859e-02 1.07033029e-02 1.41718463e-02 1.21690303e-02
 9.28392563e-03 1.04615772e-02 1.27621638e-02 1.16318111e-02
 1.91694547e-02 2.26025526e-02 1.80206960e-02 1.30527167e-02
 8.62792606e-03 8.61685832e-03 8.26791521e-03 8.07851986e-03]",sadness
"[2.42496756e-02 2.09550504e-02 2.63838638e-02 2.39978303e-02
 3.73853547e-02 4.91871284e-01 6.11314912e+00 2.52015775e+01
 1.26796905e+01 2.63532488e+00 6.50547925e-01 2.91244788e-01
 6.26814195e-01 4.41920095e+00 6.11153640e+00 4.14239051e+00
 1.06036368e+00 2.59104015e-01 1.29688225e-01 4.78611764e-01
 8.28760327e-01 2.33704558e-01 6.79199552e-02 5.26786007e-02
 3.27200306e-02 1.00872198e-01 1.54596815e+00 4.70299340e+00
 4.81516105e-01 3.22943014e-01 2.41606318e-01 1.63981166e-01
 9.63013233e-02 8.84231971e-02 9.32652508e-02 1.30074639e-01
 9.85074263e-01 2.27004012e+00 1.61493670e+00 1.31933685e+00
 6.78092923e-01 3.84947826e-01 1.67974645e-01 7.25673303e-02
 8.16495700e-02 1.93539482e-01 4.06197464e-01 8.07692380e-01
 6.77465991e-01 2.02966951e-01 1.79979744e-01 7.24074190e-02
 2.97029501e-01 1.16457091e-01 4.25892034e-02 2.87529631e-02
 5.43339994e-02 4.83624169e-02 2.75140806e-02 3.36829964e-02
 1.71414132e-01 1.42623080e-01 1.06434067e-01 3.99620544e-01
 2.81149111e-01 5.72021875e-02 1.81515854e-01 6.89998293e-01
 1.88422442e-01 1.39748977e-01 5.55963126e-01 2.66020687e-01
 1.01832115e-01 1.18489300e-01 2.38725239e-02 5.62999174e-02
 4.55470846e-02 4.49051857e-02 7.58559297e-02 4.58483175e-02
 3.28946471e-02 4.15572113e-02 9.23434328e-02 9.18610665e-02
 1.01643725e-01 3.93612783e-01 3.78241644e-01 1.98048955e-01
 1.02734705e-01 1.23778810e-01 8.35597082e-02 4.51114637e-02
 2.59754957e-02 3.55437149e-02 2.72446468e-02 2.85351171e-02
 2.16965761e-02 2.38614696e-02 4.86434023e-02 3.65981370e-02
 3.49550748e-02 2.92105885e-02 3.11606449e-02 2.83096296e-02
 3.42883340e-02 3.01252660e-02 2.46139759e-02 2.13087536e-02
 2.18669090e-02 2.28692273e-02 2.24190239e-02 2.29515696e-02
 2.24466532e-02 2.09758865e-02 2.00835748e-02 1.86243670e-02
 2.06292036e-02 2.03608899e-02 2.09280722e-02 2.00839481e-02
 1.98425379e-02 1.98274526e-02 2.02031690e-02 2.10474042e-02
 1.84703514e-02 1.87042975e-02 1.81388724e-02 1.80358819e-02]",anger
"[ 0.06241658  0.0565245   0.0676693   0.08644802  0.07113579  0.80238137
  3.5081939   6.44166588  7.14816744 12.83938311  9.87094756 13.40153872
 10.88526554 21.47619441 22.68377503  2.1540833   0.78206534  1.85681392
  2.26366012  3.42789575  2.32153889  2.78260796  1.72718011  2.49083571
  2.50579087  1.50646519  1.01918972  3.43061241  2.00711522  1.2902797
  0.70344652  1.60667593  0.93611704  2.2037559   2.73712871  3.41835126
  6.80337253 13.40032727 17.33786896 17.89440876  6.02940078  4.6223326
  3.83071977  2.6099961   2.60243762  2.05176629  3.26544327 15.83640829
  8.6931178   1.34990187  0.59205553  0.26464714  0.48516204  0.37040329
  0.39753055  0.41099018  0.27999623  0.15551501  0.272791    0.72183219
  1.21707152  0.2918969   0.23490815  0.86250993  1.76264172  0.78649544
  0.53667394  1.18485744  0.59483753  0.28694878  0.7276299   0.54621962
  0.23095334  0.22019826  0.29557422  0.42648439  0.30646775  0.23484169
  0.22105384  0.2161548   0.24135931  0.3176913   0.37756175  0.51848046
  1.00459122  0.56894191  0.45024198  0.22310823  0.29853022  0.28387534
  0.31523759  0.23904102  0.19627984  0.10426641  0.08508165  0.10019923
  0.1056117   0.10236963  0.0933206   0.09016352  0.08840863  0.08867548
  0.08817618  0.09485944  0.08879818  0.0995871   0.09951115  0.08143406
  0.08837627  0.08549665  0.07329802  0.07678589  0.06978353  0.06649677
  0.07511849  0.07881035  0.07738586  0.06928934  0.07537238  0.07168963
  0.07428372  0.07284016  0.07401299  0.07800423  0.07019885  0.06789401
  0.07148315  0.06690108]",anger
"[7.59545384e-03 8.39863347e-03 1.13372204e-02 1.59390836e-02
 2.84778273e-02 5.95020048e-02 1.18821099e-01 1.80027195e+00
 8.53063430e+00 6.46426401e+00 7.16287136e-01 2.11990793e-01
 3.06770964e-01 4.65303387e-01 5.26626116e-01 2.79900968e-01
 7.56972667e-01 4.62057753e+00 9.83718958e-01 1.60776977e-01
 1.64647953e-01 1.29004449e-01 5.12490785e-02 7.66429006e-02
 2.64652614e-01 5.99010131e-01 1.70607932e+00 7.92128067e-01
 9.10864937e-02 3.51506401e-02 1.51894536e-02 1.98855554e-02
 4.36698747e-02 3.52003303e-02 6.46998626e-02 9.28034044e-02
 1.56470270e-01 1.39889717e-01 2.26345778e-01 1.84070808e-01
 6.91587095e-02 5.90411535e-02 1.06521111e-01 3.28567281e-01
 3.65435214e-01 2.08896968e-01 1.95750796e-01 2.52607106e-01
 1.18572688e-01 9.01009956e-02 1.17791124e-01 8.43276621e-02
 8.99571005e-02 4.40137001e-02 2.41024818e-02 1.78524566e-02
 3.87351263e-02 2.70507806e-02 1.60184982e-02 1.93653372e-02
 7.70574029e-02 1.00009449e-01 5.44270181e-02 5.37646312e-02
 1.25125443e-01 2.00754132e-01 1.66629483e-01 1.04907731e-01
 8.96531221e-02 6.81109962e-02 8.61737860e-02 5.17777973e-02
 3.33347827e-02 1.43498812e-02 9.60432588e-03 1.10708929e-02
 1.28773361e-02 1.87523581e-02 1.44005160e-02 1.13534168e-02
 1.25758396e-02 1.09231451e-02 1.11060395e-02 1.45255645e-02
 2.13257758e-02 2.33777177e-02 2.48030532e-02 1.89215462e-02
 1.95075972e-02 1.48135995e-02 1.48481876e-02 1.63344825e-02
 1.51079184e-02 1.30027463e-02 1.03332830e-02 9.61603779e-03
 1.09261962e-02 9.37848755e-03 1.11486983e-02 1.80927105e-02
 1.61930710e-02 1.24245543e-02 1.36455683e-02 1.18368696e-02
 1.08032378e-02 1.04284082e-02 1.13790675e-02 1.14092637e-02
 9.86735912e-03 1.15619109e-02 1.24520785e-02 9.72918333e-03
 9.24197410e-03 9.37826741e-03 9.59350755e-03 8.91577597e-03
 8.24572322e-03 9.12637369e-03 9.03513329e-03 9.29348953e-03
 9.25524086e-03 9.53154384e-03 9.50033902e-03 9.72619600e-03
 1.00071118e-02 9.37148985e-03 8.73424570e-03 9.05723026e-03]",fear
"[3.68755534e-02 3.82965735e-02 4.66255999e-02 5.42881105e-02
 5.45060129e-02 5.87148875e-02 1.14727233e-01 1.45562145e+00
 4.30001735e+00 2.08806173e+01 3.79807654e+01 2.29801390e+01
 1.00944230e+01 6.14720619e-01 4.42663470e-01 1.94153713e-01
 8.63857387e-01 1.25666332e+00 1.59995799e+00 7.59951930e+00
 1.58674388e+01 1.10278545e+01 3.38544102e+00 2.11616691e+00
 7.34616777e+00 4.37010596e+00 1.78529143e+00 2.39944996e+00
 9.73138946e-01 3.74440834e-01 3.54480452e-01 7.47392977e-01
 8.58131849e-01 4.72115708e-01 1.84222311e-01 9.61654900e-01
 3.07516771e+00 3.91397910e+00 1.50643672e+00 4.20797965e-01
 3.35515014e+00 2.47021187e+00 4.14126845e-01 4.41081948e-01
 5.84351070e-01 5.43992966e-01 5.06292436e-01 5.14030750e-01
 6.11847401e-01 1.11801279e+00 5.00044494e-01 1.93031768e-01
 1.32528247e-01 1.66521656e-01 3.35405298e-01 1.76486339e-01
 1.42833832e-01 1.36833385e-01 1.07152194e-01 2.22600444e-01
 3.45044081e-01 2.82104903e-01 8.05978881e-02 2.02738050e-01
 1.31769887e+00 1.79691721e+00 4.63653371e-01 1.42420696e-01
 2.36907386e-01 7.61691644e-01 4.52543272e-01 1.33609274e-01
 1.08267555e-01 1.80073446e-01 1.30502405e-01 6.25576584e-02
 5.42308245e-02 8.04616726e-02 7.76519358e-02 6.20467332e-02
 8.13963275e-02 7.78400926e-02 5.61046415e-02 5.85784669e-02
 7.14936782e-02 5.06144933e-02 5.17103671e-02 5.36433649e-02
 6.19850152e-02 7.29756219e-02 7.29713837e-02 7.17105535e-02
 5.39623698e-02 4.75498945e-02 4.78521530e-02 4.58958408e-02
 4.47261479e-02 4.19829951e-02 4.30438907e-02 4.43471512e-02
 4.84974265e-02 5.10664465e-02 5.44836934e-02 4.90313054e-02
 4.19923501e-02 4.48043013e-02 5.45147762e-02 5.50468983e-02
 5.16548557e-02 5.55531358e-02 5.92420986e-02 5.28123347e-02
 4.50185020e-02 4.63066594e-02 4.68825324e-02 5.32820684e-02
 5.53886055e-02 4.76259552e-02 4.48768098e-02 4.29315362e-02
 4.87499683e-02 4.84215863e-02 4.47440082e-02 4.22682828e-02
 3.97541420e-02 4.19128880e-02 4.38268642e-02 4.48546065e-02]",fear
"[1.10367581e-02 1.36699656e-02 1.34621451e-02 1.64548925e-02
 3.02574109e-02 1.47570770e-01 2.66422542e+00 1.38017634e+01
 1.71488271e+00 1.21052289e-01 2.40451323e-01 2.20258163e-01
 3.85796542e-01 7.16918032e-01 1.47184307e+00 3.25792036e+00
 6.17036503e-01 2.14701012e-01 1.08801255e-01 8.70370561e-02
 8.27753114e-02 9.83207816e-02 5.14632455e-02 1.01589469e-01
 2.71879095e-01 3.32123368e-01 3.37148290e-01 4.15647555e-01
 1.86776000e-01 6.49002952e-02 5.29174976e-02 2.82365445e-01
 7.26544938e-01 3.05171327e-01 6.68132317e-02 2.62859534e-01
 9.18200534e-01 1.95852448e+00 2.85373503e+00 2.86414181e+00
 1.46580727e+00 7.77423442e-01 2.55466720e+00 1.04188738e+00
 1.09003972e+00 3.33951496e+00 1.57399397e+00 9.15777010e-01
 6.48392115e-01 1.97837075e-01 2.58542134e-01 1.13063309e-01
 1.84771694e-01 1.19122259e-01 6.86685326e-02 3.26061649e-02
 3.70085983e-02 2.58967365e-02 2.83157935e-02 1.68426930e-02
 3.01130911e-02 2.67049050e-02 3.28171385e-02 3.85924668e-02
 6.09661971e-02 6.83515832e-02 8.44567601e-02 8.34634156e-02
 8.75018943e-02 7.36805384e-02 4.07483974e-02 3.69939333e-02
 4.40872366e-02 2.54483741e-02 1.49622373e-02 1.37062454e-02
 1.56445882e-02 2.83952371e-02 2.49267007e-02 1.31166501e-02
 1.66736744e-02 2.05711381e-02 2.14379399e-02 2.38641136e-02
 3.71791598e-02 2.56956162e-02 2.24226350e-02 3.03274438e-02
 2.34660087e-02 2.72167773e-02 2.28799414e-02 4.01539610e-02
 2.72529850e-02 1.54941639e-02 1.46114581e-02 1.29035771e-02
 1.15653036e-02 1.17134367e-02 1.34153346e-02 1.37382048e-02
 1.42875907e-02 1.78053727e-02 1.75138236e-02 1.88878329e-02
 1.77613613e-02 1.61546128e-02 2.90890998e-02 2.57603620e-02
 1.48543866e-02 1.93905268e-02 2.12930849e-02 1.29110056e-02
 1.17564632e-02 1.21969207e-02 1.17215511e-02 1.19079878e-02
 1.22592221e-02 1.21918099e-02 1.13660856e-02 1.24531907e-02
 1.17402836e-02 1.19596878e-02 1.15664758e-02 1.18787317e-02
 1.18214393e-02 1.26482282e-02 1.23065400e-02 1.14549343e-02]",disgust
"[0.0138146  0.02136858 0.02131417 0.0138036  0.01805713 0.18977842
 0.95212524 1.19079907 0.84969991 0.70686369 0.36511378 0.08222493
 0.68311282 2.07223508 4.10978122 1.81758581 0.6314575  0.70069461
 0.9341629  1.62108108 0.88835161 0.35409858 0.08016127 0.06939808
 0.28627673 0.4234863  0.65474473 1.10792668 0.23144228 0.10658195
 0.0674326  0.31081329 0.48690626 0.43736425 0.33097783 0.24588145
 1.54083548 7.18617823 4.10322463 3.44120153 3.05316452 1.50459551
 1.23700763 0.94709423 2.1273088  1.40965843 1.10511014 1.87836133
 0.47992852 0.30177628 0.24658471 0.09221078 0.35772744 0.16387806
 0.09420848 0.13181655 0.18647717 0.12333351 0.05050114 0.07199945
 0.21371626 0.09091156 0.28035919 0.27130912 0.20452328 0.13498538
 0.2133776  0.32345523 0.5018288  0.33913816 0.21816525 0.2196554
 0.18849843 0.04405605 0.02156737 0.0257523  0.02854407 0.02834687
 0.0447015  0.04499153 0.01877166 0.01645665 0.01683076 0.0200062
 0.0266587  0.02663838 0.04121352 0.04362426 0.04119882 0.05801054
 0.06894154 0.06274154 0.02514303 0.01775019 0.01677371 0.01587287
 0.0161279  0.01471297 0.01430809 0.01427443 0.01516025 0.01621467
 0.01718379 0.01791352 0.01806791 0.01727594 0.01730462 0.01579738
 0.01669911 0.01818089 0.01614451 0.0160247  0.01604114 0.01631508
 0.01425657 0.01513165 0.01469544 0.01430296 0.01533131 0.01472636
 0.01399876 0.01468373 0.01568912 0.01497355 0.01450471 0.01604133
 0.0153755  0.01588394]",disgust
"[1.38171388e-02 1.74707600e-02 1.43832350e-02 1.64530401e-02
 2.50115207e-02 3.61557415e-01 1.70631184e+00 3.29682145e+00
 4.02055029e+00 4.20066943e+00 1.55365410e+00 1.39597436e+00
 3.53153873e+00 1.06552260e+01 1.84737629e+01 1.58708943e+00
 4.08709649e-01 3.13874797e-01 3.22376781e-01 1.12163328e+00
 4.70666618e-01 2.38635686e-01 1.44921264e-01 2.12735770e-01
 3.09475855e-01 3.57801984e-01 6.89438897e-01 9.75273183e-01
 3.15385760e-01 2.01205959e-01 1.62604485e-01 2.31410170e-01
 1.05102882e-01 7.02317775e-02 1.53985999e-01 2.98393934e-01
 3.33021810e-01 9.02535240e-01 1.34650112e+00 1.77980166e+00
 1.03460425e+00 2.50112960e-01 1.81579638e-01 3.13057091e-01
 4.37277046e-01 4.65120882e-01 7.62052923e-01 5.04958713e-01
 3.24808716e-01 2.68932551e-01 1.83205545e-01 6.62813553e-02
 1.64268911e-01 1.43857202e-01 7.20848398e-02 5.84713584e-02
 5.25362135e-02 3.98107528e-02 2.16349586e-02 2.40663356e-02
 9.25000857e-02 6.08183000e-02 5.52371444e-02 5.77884858e-02
 4.96470005e-02 5.94145110e-02 4.58173894e-02 6.87633021e-02
 5.81254302e-02 5.95297943e-02 5.77628519e-02 5.37836170e-02
 7.06342388e-02 3.73137057e-02 1.96645118e-02 2.17896161e-02
 2.23908403e-02 1.82739899e-02 1.80353254e-02 1.63504187e-02
 1.61934229e-02 1.78118081e-02 1.95231164e-02 4.29774820e-02
 9.52485442e-02 1.06039492e-01 8.37340093e-02 1.01626430e-01
 3.92371211e-02 4.15486051e-02 4.99695105e-02 3.62286212e-02
 2.71293595e-02 1.77354719e-02 1.67828512e-02 1.53163764e-02
 1.46653028e-02 1.50887362e-02 1.76138265e-02 2.38257898e-02
 2.29129903e-02 1.50932091e-02 1.69773875e-02 1.84158911e-02
 2.01152931e-02 2.16319536e-02 2.24404231e-02 1.76235153e-02
 1.56578303e-02 1.47290805e-02 1.39107717e-02 1.74083624e-02
 1.95770715e-02 1.38769128e-02 1.47464375e-02 1.49803478e-02
 1.48105667e-02 1.40380118e-02 1.46571853e-02 1.50102074e-02
 1.51560796e-02 1.37123704e-02 1.50355307e-02 1.45644579e-02
 1.53639279e-02 1.46808062e-02 1.51861947e-02 1.38001531e-02]",surprised
